weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,166.886,0.21
